code,year,ind,Audit_firm,Auditor,Kam_num,Ind_spec,Length_1,Specificity1_1,Specificity2,Similarity,Big4,Big8,Audit_tenure,Audit_spec1,Gender,Auditor_tenure,Auditor_spec1,Partner,Ccp,Degree,Rep,Major,License,Roa,Bm,Quick,Leverage,Recvinv,Otherrec,Size,Growth,Loss,Age,Cfo,Audittype,Audit_spec2,Auditor_spec2,Length_2,Specificity1_2
300348,2018,I65,致同,杨华,2,1,7.2203738,4.4308168,0.06144843,0.792338,0,1,5,1,0,1,1,0,0,1,0,0,1,0.031891,0.345109,4.12537,0.319599,0.37443687,0.00934748,21.323778,0.23628035,0,6,0.00987103,1,1,0,6.5272267,3.7376696
300349,2017,I65,中汇,刘中尽,2,1,6.8906091,4.8520303,0.13021363,0.75346667,0,0,6,0,0,7,1,0,1,1,0,0,1,0.084586,0.427788,2.20174,0.245946,0.2318132,0.00717156,22.116731,0.97546606,0,5,0.11529044,1,0,0,6.1974619,4.1588831
300349,2018,I65,中汇,邓高明,2,1,6.9147309,4.7095302,0.1102284,0.76325,0,0,7,0,0,6,0,0,1,1,0,0,1,0.108662,0.660287,2.84152,0.229689,0.22900315,0.00607547,22.241458,0.2087997,0,6,0.09321781,1,0,0,6.2215837,4.016383
300350,2017,I65,广东正中珠江,林恒新,2,1,7.0396603,4.4998097,0.07887818,0.75321667,0,0,6,0,0,16,1,0,0,1,0,1,1,0.030992,0.553383,1.13865,0.309268,0.28906831,0.02851916,21.78735,0.38586497,0,5,0.01181155,1,0,1,6.3465132,3.8066625
300350,2018,I65,广东正中珠江,林恒新,2,1,7.1131421,4.4773368,0.07166124,0.75585,0,0,7,0,0,17,1,0,0,1,0,1,1,-0.257517,0.8059,1.05027,0.481041,0.52855473,0.04220091,21.501843,-0.01052981,1,6,0.06816597,1,0,1,6.4199949,3.7841896
300351,2018,C39,天健,何林飞,2,0,7.3626453,4.9052748,0.0856599,0.79079526,0,1,7,1,1,10,0,0,0,1,0,0,1,-0.168035,0.917288,3.17466,0.17098,0.36066269,0.00212258,21.784312,0.03139067,1,6,0.05288642,1,0,0,6.6694981,4.2121276
300352,2017,I65,瑞华,单大信,2,1,6.82546,4.8202816,0.13463626,0.73594762,0,1,5,1,0,9,1,1,1,1,0,0,1,0.036219,0.432275,7.48927,0.111392,0.32172287,0.0067711,21.637295,0.04581118,0,5,-0.03536601,1,0,1,6.1323129,4.1271344
300352,2018,I65,瑞华,单大信,2,2,6.7487595,4.634729,0.12075029,0.77646667,0,1,6,1,0,10,1,1,1,1,0,0,1,0.036227,0.540904,6.3449,0.111395,0.39445264,0.00751934,21.671082,0.11177536,0,6,-0.03381054,1,0,1,6.0556124,3.9415818
300353,2017,C39,立信,胡碟,1,0,6.2363696,3.7612001,0.08414873,0.72742857,0,1,6,1,1,5,0,0,0,1,0,1,1,0.040855,0.449355,1.88365,0.263669,0.22950465,0.0064379,21.839915,0.24062423,0,5,0.01178888,1,1,0,6.2363696,3.7612001
300353,2018,C39,立信,胡碟,1,0,6.5102583,3.5835189,0.05357143,0.74995588,0,1,7,1,1,6,0,0,0,1,0,1,1,0.027581,0.744571,1.90435,0.324316,0.29169984,0.00632185,21.935252,0.16255918,0,6,-0.02878875,1,1,0,6.5102583,3.5835189
300355,2017,N77,立信,洪卫辉,3,2,7.3038432,5.049856,0.10497981,0.50211111,0,1,6,1,0,9,1,0,0,0,1,1,1,0.070553,0.620173,1.16598,0.685528,0.51177712,0.01243425,23.247084,0.95031483,0,5,0.03369025,1,1,1,6.2052309,3.9512437
300355,2018,N77,立信,龚小山,3,2,7.2936977,4.6634391,0.07205982,0.72544444,0,1,7,1,0,6,1,0,1,1,0,0,1,0.01652,2.32691,0.737473,0.712296,0.33723211,0.01262527,23.398866,-0.31517992,0,6,-0.1289049,1,1,0,6.1950854,3.5648268
300356,2017,C38,众华,陈芝莲,2,1,6.8814113,4.2484952,0.07186858,0.75898333,0,0,5,0,1,19,1,0,0,0,0,0,0,-0.215791,0.632464,1.31063,0.432909,0.37983366,0.011978,21.329776,-0.33657684,1,5,-0.00578561,1,0,0,6.1882641,3.5553481
300356,2018,C38,众华,陈芝莲,2,1,7.002156,3.8286414,0.04185623,0.38858333,0,0,6,0,1,20,1,0,0,0,0,0,0,0.011784,0.767502,1.49329,0.420476,0.34489648,0.01996498,21.324182,-0.19305465,0,6,0.02349025,1,0,0,6.3090088,3.1354942
300357,2017,C27,安永华明,任佳慧,2,0,6.9488972,4.574711,0.09309021,0.3695,1,0,3,0,1,0,1,0,1,1,0,0,1,0.204072,0.130807,11.9388,0.064367,0.14322651,0.00244554,20.558758,0.23548356,0,3,0.18758934,1,0,0,6.25575,3.8815638
300357,2018,C27,安永华明,任佳慧,2,0,7.0166097,4.7621739,0.10493274,0.8055,1,0,4,0,1,1,1,0,1,1,0,0,1,0.204072,0.130807,11.9388,0.064367,0.12500459,0.00794603,20.779545,0.29868975,0,4,0.19515454,1,0,0,6.3234625,4.0690268
300358,2017,C35,中审众环,胡芍,2,1,7.0299729,4.060443,0.05132743,0.37025,0,0,3,0,1,3,1,0,0,1,0,1,1,0.04055,0.69754,1.04577,0.413795,0.41815472,0.00760757,22.098369,0.31318943,0,3,0.04045841,1,0,0,6.3368257,3.3672958
300358,2018,C35,中审众环,胡芍,2,1,7.0282014,3.9702919,0.04698582,0.37833333,0,0,4,0,1,4,1,0,0,1,0,1,1,0.009935,1.13782,0.996326,0.425929,0.43236144,0.0161692,22.1489,0.27442206,0,4,0.04912381,1,0,0,6.3350543,3.2771447
300359,2017,I65,广东正中珠江,林恒新,3,1,7.3369369,4.9487599,0.09179688,0.75531111,0,0,5,0,0,16,1,0,0,1,0,1,1,0.035493,0.46737,1.91168,0.222787,0.19313728,0.01148344,21.774561,0.05521349,0,3,0.01887025,1,0,1,6.2383246,3.8501476
300359,2018,I65,广东正中珠江,林恒新,3,2,7.3492308,4.9272537,0.08874598,0.76006667,0,0,6,0,0,17,1,0,0,1,0,1,1,-0.298933,0.581969,1.69867,0.312422,0.2254036,0.01643932,21.491089,-0.18566067,1,4,0.09701163,1,0,1,6.2506185,3.8286414
300360,2017,C40,天健,章伟杰,2,2,7.0228681,4.574711,0.08645276,0.75616667,0,1,5,1,0,9,1,0,1,1,1,1,1,0.061652,0.560017,4.07558,0.193995,0.25956843,0.00347913,21.659696,-0.18495496,0,3,0.09432192,1,1,0,6.3297209,3.8815638
300360,2018,C40,天健,章伟杰,3,2,7.7186855,5.420535,0.10044444,0.75986667,0,1,6,1,0,10,1,0,1,1,1,1,1,0.051834,0.97784,4.79207,0.17706,0.20513398,0.00711734,21.687795,-0.10405215,0,4,0.08765207,1,1,0,6.6200732,4.3219227
300362,2017,C34,信永中和,黄志芬,2,1,6.9985096,4.5217886,0.08401826,0.74283333,0,1,5,1,1,18,1,1,0,1,0,1,1,0.013532,0.92404,1.26981,0.642095,0.21160308,0.0185996,22.375219,-0.12467186,0,3,0.00562481,1,0,1,6.3053625,3.8286414
300363,2017,C27,天健,罗艺,2,0,6.9047508,5.1532916,0.16119403,0.39482143,0,1,5,1,1,8,1,0,1,1,1,1,1,0.03318,0.505333,0.63731,0.491159,0.18806218,0.00522803,21.769906,-0.10744882,0,3,0.10163336,1,1,0,6.2116036,4.4601444
300363,2018,C27,天健,黄娜,2,0,7.1747243,4.7791235,0.09111792,0.42742727,0,1,6,1,1,8,0,0,1,1,1,1,1,0.025476,0.909685,2.01879,0.340895,0.11937398,0.03247209,22.199045,0.00065408,0,4,0.04426116,0,1,0,6.4815771,4.0859763
300364,2017,R85,信永中和,王宏疆,2,1,6.8638034,4.6051702,0.10449321,0.37983333,0,1,4,1,0,16,1,0,0,0,0,0,1,0.027365,0.451137,4.15935,0.09803,0.04878298,0.00501025,21.809578,0.19162258,0,2,0.08073776,1,0,0,6.1706562,3.912023
300364,2018,R85,信永中和,王宏疆,3,1,7.3231707,4.8202816,0.08184818,0.54066667,0,1,5,1,0,17,1,0,0,0,0,0,1,-0.340778,0.693321,3.49116,0.159983,0.09716185,0.04880508,21.675146,0.23537273,1,3,-0.0345056,1,0,0,6.2245584,3.7216693
300365,2017,I65,天职国际,吕庆翔,2,1,7.409742,4.6249728,0.06174334,0.73753333,0,1,2,0,0,15,0,0,0,1,0,1,1,0.095263,0.322925,3.62669,0.229857,0.42949024,0.00905904,21.424782,0.41843799,0,3,-0.01989681,1,0,0,6.7165948,3.9318256
300365,2018,I65,天职国际,吕庆翔,2,1,7.5010821,4.7706846,0.06519337,0.73755357,0,1,3,0,0,16,0,0,0,1,0,1,1,0.109583,0.295752,3.02901,0.267682,0.43849364,0.01142282,21.633883,0.3834947,0,4,-0.01373036,1,0,0,6.8079349,4.0775374
300366,2017,I65,信永中和,张雯燕,3,1,7.4030611,4.4886364,0.05423522,0.72755556,0,1,5,0,1,19,0,1,0,0,0,1,1,0.046635,0.589235,2.6194,0.199655,0.29277898,0.01114646,22.037648,0.44533913,0,3,0.000158,1,0,0,6.3044488,3.3900241
300366,2018,I65,信永中和,李晟,4,2,7.5202346,4.6249728,0.05528455,0.73515556,0,1,6,0,0,7,0,0,0,0,0,0,1,-0.118149,0.924795,1.69705,0.333782,0.43331202,0.03043753,21.992433,-0.00268404,1,4,-0.029272,1,0,0,6.1339402,3.2386785
300367,2017,C39,天职国际,王亚彬,3,1,7.5299434,4.9487599,0.07568438,0.76892487,0,1,5,0,0,5,0,0,0,1,0,1,1,0.060871,0.483528,2.24461,0.410451,0.34299225,0.0094786,22.553485,0.25213621,0,3,0.01424598,1,0,0,6.4313311,3.8501476
300367,2018,C39,天职国际,迟文洲,3,1,7.5186072,4.6249728,0.05537459,0.78019024,0,1,6,0,0,13,0,0,0,1,1,0,1,0.03815,1.08421,1.33365,0.513645,0.38731162,0.01277253,22.829603,0.21168305,0,4,0.0012455,1,0,0,6.4199949,3.5263605
300368,2017,C35,中勤万信,董卫霞,3,1,7.4894121,5.2522734,0.10676356,0.55122222,0,0,5,0,1,8,0,0,0,0,0,0,1,-0.13059,0.34656,1.70848,0.333468,0.34574373,0.00801482,21.215777,-0.08083365,1,3,-0.05497359,1,0,0,6.3907998,4.1536611
300370,2017,C40,华普天健,李成林,2,1,7.2377782,4.804021,0.08770669,0.36,0,0,5,1,0,5,1,0,1,1,0,1,1,0.038737,1.15385,1.10827,0.628335,0.39568025,0.01311396,22.169648,0.88987936,0,3,-0.10194292,1,0,1,6.544631,4.1108739
300371,2017,C40,立信,郭顺玺,1,1,5.6383547,3.6888795,0.14234875,0.7663,0,1,5,1,0,9,0,0,1,1,0,0,1,0.099786,0.28676,8.27902,0.079348,0.20470854,0.0057924,20.298332,0.15448455,0,3,0.1227166,1,1,0,5.6383547,3.6888795
300371,2018,C40,立信,孙念韶,1,1,6.2690963,3.6375862,0.0719697,0.70271429,0,1,6,1,0,1,0,0,0,1,0,0,1,0.115132,0.477272,4.78059,0.123666,0.24469884,0.00859179,20.378608,0.1341733,0,4,0.10366343,1,1,0,6.2690963,3.6375862
300373,2017,C39,天健,李宗韡,2,1,7.0724219,5.0304379,0.12977099,0.75227775,0,1,5,1,0,5,1,0,0,1,0,0,1,0.081304,0.232274,1.90046,0.308802,0.20425943,0.00601563,21.91389,0.23471205,0,3,0.0746069,1,0,0,6.3792747,4.3372907
300373,2018,C39,天健,李宗韡,2,1,7.268223,4.7535902,0.08089261,0.41430797,0,1,6,1,0,6,1,0,0,1,0,0,1,0.05449,0.507186,1.64008,0.278208,0.25831647,0.00791272,21.964171,0.26013808,0,4,0.06124479,1,0,0,6.5750758,4.060443
300374,2017,C30,中兴财光华,张咏梅,1,1,6.8906091,4.2626799,0.07222787,0.645,0,0,2,0,1,0,0,0,1,0,0,0,1,0.028053,0.687523,1.71503,0.428601,0.25943198,0.004355,21.641803,0.2855497,0,2,-0.05643138,1,0,0,6.8906091,4.2626799
300374,2018,C30,中兴财光华,余利民,2,1,7.2399326,4.6151205,0.07245337,0.3645,0,0,3,0,0,0,0,0,0,1,0,0,1,0.026761,1.1083,1.31965,0.443064,0.42606498,0.02512377,21.69544,-0.27727595,0,3,-0.10538819,1,0,0,6.5467854,3.9219733
300375,2017,C29,立信,刘红志,2,1,6.9027427,4.6728288,0.10753769,0.73859615,0,1,3,1,0,12,1,0,0,0,0,0,1,0.063805,0.472322,4.50341,0.146661,0.26632919,0.00070474,21.348695,0.05051141,0,3,0.06893518,1,1,0,6.2095956,3.9796817
300375,2018,C29,立信,刘红志,2,2,6.9246124,4.5325995,0.09144543,0.75030513,0,1,4,1,0,13,1,0,0,0,0,0,1,0.046278,1.41182,1.14759,0.355422,0.31199167,0.00666958,21.733997,0.27602017,0,4,-0.00798121,1,1,0,6.2314652,3.8394523
300376,2017,C38,天健,李灵辉,2,1,6.7923444,4.8202816,0.13916947,0.7297625,0,1,3,1,0,3,1,0,1,1,0,1,1,0.066394,0.609755,0.945713,0.591092,0.38142077,0.01086288,23.0982,0.39505672,0,3,0.03370764,1,1,1,6.0991972,4.1271344
300376,2018,C38,天健,刘秀娟,2,1,7.2240248,5.123964,0.12244898,0.82059583,0,1,4,1,1,0,0,0,0,1,0,0,1,0.048502,1.21975,1.02037,0.583318,0.28768158,0.01944683,23.204333,-0.36426332,0,4,0.03194113,1,1,0,6.5308776,4.4308168
300377,2017,I65,天职国际,陈子涵,2,1,7.1356873,4.3174881,0.05971338,0.35453333,0,1,5,0,1,10,0,0,1,1,0,1,1,0.075127,0.320265,8.95441,0.064367,0.11930886,0.08948655,21.801237,0.53080146,0,3,-0.03993263,1,0,0,6.4425402,3.6243409
300377,2018,I65,天职国际,陈子涵,2,1,7.101676,3.9702919,0.04365733,0.35355357,0,1,6,0,1,11,0,0,1,1,0,1,1,0.0565,0.391737,4.42473,0.116883,0.16822117,0.11416225,21.88951,0.19009146,0,4,-0.01527919,1,0,0,6.4085288,3.2771447
300378,2017,I65,大华,王晓光,2,1,7.2598196,4.9836066,0.10267229,0.74555051,0,1,5,1,0,0,1,0,0,1,0,0,1,0.032676,0.506087,1.40909,0.374951,0.07790798,0.00372744,21.405697,0.06663757,0,3,0.1138319,1,0,1,6.5666724,4.2904594
300378,2018,I65,大华,王晓光,2,2,7.237059,4.6634391,0.07625899,0.74363434,0,1,6,1,0,1,1,0,0,1,0,0,1,0.03311,0.937709,1.24591,0.450353,0.06941794,0.00367962,21.611004,0.10324262,0,4,0.05282667,1,0,1,6.5439118,3.9702919
300379,2017,I65,立信,徐银行,1,0,6.4800446,4.2341065,0.10582822,0.73685897,0,1,4,1,0,2,0,0,1,0,0,0,1,-0.196686,0.446164,8.31677,0.073533,0.21396435,0.00355957,21.169441,-0.10021966,1,3,0.06987569,1,1,0,6.4800446,4.2341065
300379,2018,I65,立信,徐文博,1,0,6.3332796,4.0430513,0.10124334,0.74435948,0,1,5,1,0,1,0,0,0,1,0,0,1,0.060116,0.522115,1.49005,0.300119,0.19136173,0.00353293,21.432398,0.2707296,0,4,0.06232353,1,1,0,6.3332796,4.0430513
300380,2017,I65,大信,张静娟,3,1,7.4916455,4.9199809,0.07640825,0.23061905,0,1,5,0,1,11,0,0,0,1,0,0,1,0.013895,0.208063,2.15361,0.281433,0.39525458,0.01198269,20.218056,0.2524437,0,3,0.0222741,1,0,0,6.3930332,3.8213686
300380,2018,I65,大信,毕文涛,2,1,7.1308988,4.2195077,0.0544,0.368,0,1,6,0,0,0,0,0,0,1,0,1,1,0.040699,0.309965,2.0194,0.304475,0.35580773,0.00994514,20.308887,0.06535706,0,4,0.05740822,1,0,0,6.4377516,3.5263605
300381,2017,C27,瑞华,凌运良,2,1,7.138867,4.634729,0.08174603,0.75385474,0,1,5,1,0,22,0,1,1,1,1,0,0,0.027263,0.716176,0.678472,0.456419,0.34291794,0.00555968,22.07011,-0.00871285,0,3,-0.00113691,1,0,0,6.4457198,3.9415818
300381,2018,C27,瑞华,杨从月,2,1,7.1608459,4.3174881,0.05822981,0.77014735,0,1,6,1,1,4,0,0,0,0,1,1,1,0.031364,1.43246,1.09732,0.498722,0.30812324,0.00338201,22.292115,0.17935774,0,4,0.04247929,1,0,0,6.4676987,3.6243409
300383,2018,I65,中兴华,白秀荣,2,1,7.521318,4.9836066,0.0790471,0.4065,0,0,5,0,1,19,1,1,1,1,1,1,1,0.060067,0.583713,1.84979,0.340893,0.14290592,0.0194399,23.155729,0.47729098,0,4,0.05154446,1,0,0,6.8281708,4.2904594
300384,2018,M74,天衡,毕宏志,2,1,6.7238324,4.0775374,0.07091346,0.7115,0,0,5,1,0,0,1,0,1,1,0,1,1,0.043409,0.701174,1.85187,0.372575,0.08971292,0.00041654,21.69365,1.112845,0,4,0.10655945,1,0,0,6.0306853,3.3843903
300385,2017,C35,中审华,尹翠娥,2,1,6.82546,4.7004804,0.1194354,0.37,0,0,2,0,1,1,1,0,0,1,0,0,1,0.03466,0.688223,1.1723,0.458569,0.36909444,0.0096652,21.509115,0.17479291,0,3,0.01830138,1,0,0,6.1323129,4.0073332
300385,2018,C35,中审华,尹翠娥,2,2,6.9603477,4.6051702,0.09487666,0.7645,0,0,3,0,1,2,1,0,0,1,0,0,1,0.014409,1.44051,1.2268,0.528925,0.35066056,0.02003325,21.695969,0.17320789,0,4,0.04447686,1,0,0,6.2672005,3.912023
300386,2017,I65,天职国际,代晓,2,0,6.9353704,4.4426513,0.08268482,0.383,0,1,3,0,0,4,0,0,0,1,0,0,1,0.052879,0.297058,6.45796,0.157023,0.23947952,0.00467089,21.401068,0.24017191,0,3,0.05226429,1,0,0,6.2422233,3.7495041
300386,2018,I65,天职国际,苏菊荣,2,0,6.8596149,4.2341065,0.07240294,0.384,0,1,4,0,1,0,0,0,1,1,0,0,1,0.066603,0.477144,5.58054,0.124595,0.26833843,0.00439052,21.422706,-0.02834518,0,4,0.00405164,1,0,0,6.1664677,3.5409593
300387,2017,C26,中审众环,罗亮,2,0,7.0308575,4.4773368,0.07780725,0.8,0,0,2,0,0,3,0,0,0,1,0,0,1,0.053027,0.588745,0.97344,0.331773,0.21484534,0.00267787,20.90599,0.06666028,0,3,0.03417975,1,0,0,6.3377103,3.7841896
300387,2018,C26,中审众环,罗亮,2,0,7.0066952,4.5325995,0.08423913,0.76833333,0,0,3,0,0,4,0,0,0,1,0,0,1,0.040822,0.907736,1.77528,0.232375,0.15359813,0.0042769,21.113442,0.08792505,0,4,0.03953991,1,0,0,6.313548,3.8394523
300388,2017,N77,瑞华,徐远,3,2,7.5326236,5.0238805,0.08137045,0.534,0,1,4,0,0,4,1,0,0,0,1,1,1,0.02566,1.11373,0.851046,0.726086,0.14243169,0.03908644,22.814993,0.79674785,0,3,-0.05163159,1,0,0,6.4340113,3.9252682
300388,2018,N77,瑞华,孔敏,3,2,7.548556,5.0304379,0.08061117,0.499,0,1,5,0,1,3,0,0,0,1,0,0,1,0.03063,2.08808,0.574513,0.747079,0.15039334,0.02310051,23.040253,0.52444617,0,4,-0.00601664,1,0,0,6.4499437,3.9318256
300389,2017,C39,大华,陈瑜星,3,1,7.4000095,4.8121844,0.07518337,0.76540614,0,1,4,1,0,3,1,0,0,1,0,0,1,0.057979,0.483981,1.21426,0.417669,0.41161719,0.02732272,21.310595,0.32709132,0,3,0.10402626,1,1,0,6.3013972,3.7135721
300389,2018,C39,大华,王丹,3,1,7.374629,4.7095302,0.06959248,0.76263833,0,1,5,1,1,1,0,0,0,1,0,1,1,0.111188,0.423114,1.34584,0.398828,0.44368352,0.00339858,21.472509,0.28392716,0,4,0.10994459,1,1,0,6.2760167,3.6109179
300393,2017,C39,天健,严燕鸿,2,1,7.0396603,4.7957905,0.10604733,0.75264571,0,1,4,1,1,9,1,0,1,1,1,1,1,0.042255,0.734174,1.67243,0.571873,0.20817884,0.0099318,22.546792,1.3368382,0,3,-0.11614042,1,0,1,6.3465132,4.1026434
300393,2018,C39,天健,严燕鸿,2,1,7.2541778,5.062595,0.11173975,0.8094305,0,1,5,1,1,10,1,0,1,1,1,1,1,0.021755,1.65139,1.27821,0.572141,0.20103869,0.00585463,22.515275,-0.16991671,0,4,0.00184085,1,0,1,6.5610307,4.3694479
300395,2017,C30,中审众环,陈刚,2,1,7.0148144,4.1896547,0.05929919,0.3855,0,0,2,0,0,2,1,0,0,1,0,0,1,0.104793,0.229244,2.46038,0.220392,0.19803339,0.00052497,20.875767,0.23712381,0,3,0.10038074,1,0,0,6.3216672,3.4965076
300395,2018,C30,中审众环,陈刚,2,1,7.1098795,4.1743873,0.05310458,0.4295,0,0,3,0,0,3,1,0,0,1,0,0,1,0.115656,0.324943,2.14248,0.242058,0.21143957,0.00043928,21.057667,0.3241231,0,4,0.06793869,1,0,0,6.4167323,3.4812401
300396,2017,C35,瑞华,刘冰娜,2,0,6.9373141,4.2766661,0.06990291,0.35047619,0,1,4,1,1,11,1,0,0,1,0,1,1,0.114062,0.276846,1.50489,0.235907,0.18723819,0.01453539,21.338998,0.14366317,0,3,0.12477374,1,1,0,6.2441669,3.5835189
300396,2018,C35,瑞华,蔡丽萍,2,1,7.1308988,4.5849675,0.0784,0.75297412,0,1,5,1,1,1,0,0,1,1,0,1,1,0.120647,0.606521,1.71967,0.214494,0.21416721,0.00631691,21.410861,0.07575043,0,4,0.11881,1,1,0,6.4377516,3.8918203
300397,2018,C39,天健,张恩学,2,1,7.3178762,4.9487599,0.09356337,0.8094305,0,1,5,1,0,8,1,0,1,1,0,0,1,-0.121126,0.618825,1.88641,0.201051,0.25032692,0.01284788,21.060113,-0.25449761,1,4,-0.15255707,1,0,0,6.624729,4.2556127
300398,2017,C26,天职国际,徐新毅,2,1,7.4477513,4.634729,0.06002331,0.38633333,0,1,4,0,0,12,1,0,0,1,1,0,1,0.029996,0.324451,1.19667,0.327059,0.2228341,0.00200687,21.797706,1.0979114,0,3,0.04039458,1,0,0,6.7546041,3.9415818
300398,2018,C26,天职国际,徐新毅,2,1,7.2130317,4.4886364,0.06558585,0.82496429,0,1,5,0,0,13,1,0,0,1,1,0,1,0.082625,0.520861,1.05926,0.358386,0.22287682,0.00255924,21.973075,0.76228295,0,4,0.05256179,1,0,0,6.5198845,3.7954892
300399,2018,I65,大华,赵熙,1,0,6.487684,3.9512437,0.07914764,0.716,0,1,5,1,0,11,1,0,0,1,0,1,1,0.050642,0.300624,8.30514,0.146944,0.09687176,0.01000012,20.068915,0.07558446,0,4,-0.02797543,1,0,0,6.487684,3.9512437
300400,2017,C35,瑞华,张丽,2,2,6.8865316,4.8903491,0.13585291,0.74114643,0,1,4,1,1,4,0,0,0,1,0,0,1,0.111506,0.225258,1.84225,0.31613,0.48512077,0.003566,20.400894,0.45438414,0,3,0.09092057,1,1,0,6.1933845,4.1972019
300400,2018,C35,瑞华,张丽,2,2,6.8221974,4.1271344,0.06753813,0.74125215,0,1,5,1,1,5,0,0,0,1,0,0,1,0.097407,0.258938,1.51727,0.357486,0.38594517,0.00239558,20.660274,0.23680016,0,4,0.13004367,1,1,0,6.1290502,3.4339872
300401,2017,C14,大华,毛英莉,2,0,6.9847163,4.4543473,0.07962963,0.36833333,0,1,4,1,1,18,0,1,0,1,0,0,1,0.09349,0.165353,6.08889,0.081527,0.19183771,0.0002402,21.056041,0.27583308,0,3,0.10520527,1,1,0,6.2915691,3.7612001
300401,2018,C14,大华,毛英莉,2,1,7.138867,4.3820266,0.06349206,0.74683333,0,1,5,1,1,19,0,1,0,1,0,0,1,0.186727,0.283406,8.74876,0.064367,0.21395946,0.0003791,21.221794,0.57243642,0,4,0.15351732,1,1,0,6.4457198,3.6888795
300402,2017,C35,立信,张丽芳,2,1,7.0596176,4.9972123,0.12714777,0.37680417,0,1,4,1,1,9,0,0,0,0,0,0,1,0.008181,0.502901,0.750882,0.529768,0.42312227,0.00908895,20.976443,0.7427468,0,3,0.02817607,1,1,0,6.3664704,4.3040651
300402,2018,C35,立信,张丽芳,2,2,6.8308742,4.5432948,0.10151188,0.73527707,0,1,5,1,1,10,0,0,0,0,0,0,1,0.00977,0.963229,0.601363,0.587422,0.55009174,0.0067396,21.127534,0.62213631,0,4,-0.00487925,1,1,0,6.1377271,3.8501476
300403,2017,C38,瑞华,时洋,2,2,7.2086003,4.5951199,0.07327905,0.78876462,0,1,4,1,0,3,0,0,0,1,0,0,1,0.095631,0.324681,5.63801,0.109984,0.17107535,0.00912395,21.231927,0.02624388,0,3,0.11730064,1,0,0,6.5154532,3.9019727
300403,2018,C38,瑞华,平海鹏,2,2,7.2240248,4.4543473,0.06268222,0.76138562,0,1,5,1,0,2,0,0,0,1,0,0,1,0.095356,0.539344,2.45539,0.181081,0.21626795,0.01397771,21.213456,0.02020774,0,4,0.06389345,1,0,0,6.5308776,3.7612001
300404,2017,M73,广东正中珠江,刘清,3,1,7.3670771,4.5538769,0.06001263,0.487,0,0,3,0,0,14,1,0,0,0,1,1,1,-0.046574,0.208796,1.65182,0.279042,0.22010008,0.00190682,20.169397,0.81218199,1,2,0.04562137,1,0,1,6.2684648,3.4552646
300405,2017,C26,大信,张丽娟,3,1,7.2717037,5.1817836,0.12369701,0.77283013,0,1,4,1,1,0,0,0,0,1,0,0,1,0.012361,0.943787,1.22499,0.480793,0.39783005,0.02606007,21.326974,0.4508679,0,3,-0.03119765,1,0,0,6.1730914,4.0831713
300405,2018,C26,大信,陈伟,2,0,7.0783416,4.6249728,0.08600337,0.7701,0,1,5,1,0,11,0,0,0,1,0,1,1,-0.057964,1.53322,1.19696,0.520285,0.3760567,0.02154365,21.284352,0.06036355,1,4,0.1455359,1,0,0,6.3851944,3.9318256
300406,2017,C27,瑞华,刘隆显,2,1,7.0317413,4.5325995,0.08215548,0.75385474,0,1,4,1,0,4,0,0,0,1,0,0,1,0.15357,0.236289,6.74785,0.139794,0.30609316,0.00247975,21.299136,0.04026746,0,3,0.11688884,1,0,0,6.3385941,3.8394523
300406,2018,C27,瑞华,韩婷,2,1,7.0698741,4.1588831,0.05442177,0.77014735,0,1,5,1,1,3,0,0,0,0,0,0,1,0.161238,0.378043,7.61455,0.087156,0.30050349,0.00467839,21.34638,0.11508489,0,4,0.1373649,1,0,0,6.3767269,3.4657359
300408,2017,C39,立信,何慧华,2,0,7.1444072,5.7365723,0.16119403,0.36371429,0,1,4,1,1,7,1,0,0,0,0,0,1,0.146056,0.213455,5.27595,0.201615,0.23924452,0.00516057,22.729379,0.08391101,0,3,0.13144131,1,1,1,6.45126,5.0434251
300408,2018,C39,立信,何慧华,2,0,7.1754897,5.1474945,0.13159908,0.37497794,0,1,5,1,1,8,1,0,0,0,0,0,1,0.155959,0.287708,4.39799,0.172515,0.17496931,0.02205791,22.861799,0.19818229,0,4,0.18139202,1,1,1,6.4823425,4.4543473
300409,2017,C30,立信,杨艳,2,1,6.9517722,4.8598124,0.12344498,0.76455,0,1,4,1,1,13,1,0,0,0,0,0,1,0.056543,0.379788,1.11106,0.500409,0.34532271,0.01313907,22.03484,1.1098938,0,3,-0.01704123,1,1,1,6.258625,4.1666652
300409,2018,C30,立信,杨艳,2,1,6.926577,4.634729,0.10107949,0.7566,0,1,5,1,1,14,1,0,0,0,0,0,1,0.07424,0.882457,0.915546,0.551782,0.37385235,0.00243108,22.369571,1.0900446,0,4,0.114269,1,1,1,6.2334299,3.9415818
300410,2018,C35,致同,王烁,3,1,7.4283332,4.8520303,0.07605466,0.5675,0,1,3,0,0,3,1,0,0,0,0,0,1,0.005897,0.725706,1.37456,0.364493,0.39920413,0.00547066,21.888881,0.12929464,0,4,0.06757946,1,0,0,6.3297209,3.753418
300411,2017,C34,天健,吴慧,3,1,7.5076901,5.4380793,0.12623491,0.75662499,0,1,4,1,1,8,1,0,0,1,0,0,1,0.018513,0.408286,3.75621,0.106863,0.22354781,0.00853344,22.063457,0.35208124,0,3,0.01360546,0,1,1,6.4090778,4.339467
